nombre,tipo,zona,precio
Taboo Sxy Green (200 g) CM,tabaco-liar,nacional,10.5
Taboo Sxy Green (25 g),tabaco-liar,nacional,1.95
Taboo Sxy Green (50 g),tabaco-liar,nacional,4.5
Taboo Sxy Green (50 g) CM,tabaco-liar,nacional,2.9
Taboo Sxy Green (950 g),tabaco-liar,nacional,71.9
Taboo Sxy Green (950 g) CM,tabaco-liar,nacional,41.5
Taboo Talisman (200 g),tabaco-liar,nacional,16.5
Taboo Talisman (200 g) CM,tabaco-liar,nacional,10.5
Taboo Talisman (50 g),tabaco-liar,nacional,4.5
Taboo Talisman (50 g) CM,tabaco-liar,nacional,2.9
Taboo Tropical Storm (200 g),tabaco-liar,nacional,16.5
Taboo Tropical Storm (200 g) CM,tabaco-liar,nacional,10.5
Taboo Tropical Storm (50 g),tabaco-liar,nacional,4.5
Taboo Tropical Storm (50 g) CM,tabaco-liar,nacional,2.9
Taboo Tuxedo (200 g),tabaco-liar,nacional,16.5
Taboo Tuxedo (200 g) CM,tabaco-liar,nacional,10.5
Taboo Tuxedo (50 g),tabaco-liar,nacional,4.5
Taboo Tuxedo (50 g) CM,tabaco-liar,nacional,2.9
Taboo Unicorn Dust (200 g),tabaco-liar,nacional,16.5
Taboo Unicorn Dust (200 g) CM,tabaco-liar,nacional,10.5
Taboo Unicorn Dust (50 g),tabaco-liar,nacional,4.5
Taboo Unicorn Dust (50 g) CM,tabaco-liar,nacional,2.9
Taboo Waterfall (200 g),tabaco-liar,nacional,16.5
Taboo Waterfall (200 g) CM,tabaco-liar,nacional,10.5
Taboo Waterfall (50 g),tabaco-liar,nacional,4.5
Taboo Waterfall (50 g) CM,tabaco-liar,nacional,2.9
Taboo Waterfall (950 g),tabaco-liar,nacional,71.9
Taboo Waterfall (950 g) CM,tabaco-liar,nacional,41.5
Tail Wind,otros,nacional,3.95
Tail Wind (16 g),tabaco-liar,nacional,2.65
Tail Wind (70 g),tabaco-liar,nacional,11.55
Tangiers 10 (250 g),tabaco-liar,nacional,37
Tangiers 111 (250 g),tabaco-liar,nacional,37
Tangiers 113 (250 g),tabaco-liar,nacional,37
Tangiers 114 (250 g),tabaco-liar,nacional,37
Tangiers 118 (250 g),tabaco-liar,nacional,37
Tangiers 119 (250 g),tabaco-liar,nacional,37
Tangiers 123 (250 g),tabaco-liar,nacional,37
Tangiers 132 (250 g),tabaco-liar,nacional,37
Tangiers 135 (250 g),tabaco-liar,nacional,37
Tangiers 136 (250 g),tabaco-liar,nacional,37
Tangiers 138 (250 g),tabaco-liar,nacional,37
Tangiers 139 (250 g),tabaco-liar,nacional,37
Tangiers 143 (250 g),tabaco-liar,nacional,37
Tangiers 16 (250 g),tabaco-liar,nacional,37
Tangiers 19 (250 g),tabaco-liar,nacional,37
Tangiers 24 (250 g),tabaco-liar,nacional,37
Tangiers 27 (250 g),tabaco-liar,nacional,37
Tangiers 3 (250 g),tabaco-liar,nacional,37
Tangiers 34 (250 g),tabaco-liar,nacional,37
Tangiers 35 (250 g),tabaco-liar,nacional,37
Tangiers 38 (250 g),tabaco-liar,nacional,37
Tangiers 4 (250 g),tabaco-liar,nacional,37
Tangiers 5 (250 g),tabaco-liar,nacional,37
Tangiers 51 (250 g),tabaco-liar,nacional,37
Tangiers 57 (250 g),tabaco-liar,nacional,37
Tangiers 58 (250 g),tabaco-liar,nacional,37
Tangiers 59 (250 g),tabaco-liar,nacional,37
Tangiers 6 (250 g),tabaco-liar,nacional,37
Tangiers 62 (250 g),tabaco-liar,nacional,37
Tangiers 63 (250 g),tabaco-liar,nacional,37
Tangiers 69 (250 g),tabaco-liar,nacional,37
Tangiers 74 (250 g),tabaco-liar,nacional,37
Tangiers 76 (250 g),tabaco-liar,nacional,37
Tangiers 77 (250 g),tabaco-liar,nacional,37
Tangiers 78 (250 g),tabaco-liar,nacional,37
Tangiers 8 (250 g),tabaco-liar,nacional,37
Tangiers 87 (250 g),tabaco-liar,nacional,37
Tangiers 9 (250 g),tabaco-liar,nacional,37
Tangiers 90 (250 g),tabaco-liar,nacional,37
Tangiers 91 (250 g),tabaco-liar,nacional,37
Tangiers 92 (250 g),tabaco-liar,nacional,37
Tangiers 93 (250 g),tabaco-liar,nacional,37
Tangiers 94 (250 g),tabaco-liar,nacional,37
Tangiers 96 (250 g),tabaco-liar,nacional,37
Tangiers 96a (250 g),tabaco-liar,nacional,37
Tarifa Shisha Africa Tropical (50 g),tabaco-liar,nacional,3.5
Tarifa Shisha Africa Tropical (50 g) CM,tabaco-liar,nacional,2.75
Tarifa Shisha Arctic Flow (50 g),tabaco-liar,nacional,3.5
Tarifa Shisha Arctic Flow (50 g) CM,tabaco-liar,nacional,2.75
Tarifa Shisha Bikini (50 g),tabaco-liar,nacional,3.5
Tarifa Shisha Bikini (50 g) CM,tabaco-liar,nacional,2.75
Tarifa Shisha Dembow (50 g),tabaco-liar,nacional,3.5
Tarifa Shisha Dembow (50 g) CM,tabaco-liar,nacional,2.75
Tarifa Shisha Dragon Kahn (50 g),tabaco-liar,nacional,3.5
Tarifa Shisha Dragon Kahn (50 g) CM,tabaco-liar,nacional,2.75
Tarifa Shisha Estampida (50 g),tabaco-liar,nacional,3.5
Tarifa Shisha Estampida (50 g) CM,tabaco-liar,nacional,2.75
Tarifa Shisha Granny (50 g),tabaco-liar,nacional,3.5
Tarifa Shisha Granny (50 g) CM,tabaco-liar,nacional,2.75
Tarifa Shisha Malone (50 g),tabaco-liar,nacional,3.5
Tarifa Shisha Malone (50 g) CM,tabaco-liar,nacional,2.75
Tarifa Shisha Pecado (50 g),tabaco-liar,nacional,3.5
Tarifa Shisha Pecado (50 g) CM,tabaco-liar,nacional,2.75
TE AMO Churchill (25),cigarrillos,nacional,3
TE AMO Churchill CM,otros,nacional,4.5
TE AMO Corona Mexico World Selection Series (15),cigarrillos,nacional,3.2
TE AMO Nº 2 (25),cigarrillos,nacional,1.5
TE AMO Nº 2 CM,otros,nacional,3.05
TE AMO Nº 4 (25),cigarrillos,nacional,1.4
TE AMO Nº 4 CM,otros,nacional,2.55
TE AMO Nº 7 (20),cigarrillos,nacional,1
TE AMO Nº 7 CM,otros,nacional,2.15
TE AMO Pirámide (25),cigarrillos,nacional,2.5
TE AMO Pirámide CM,otros,nacional,4.2
TE AMO Robusto (25),cigarrillos,nacional,3
TE AMO Robusto CM,otros,nacional,3.2
TE AMO Robusto Nicaragua World Selection Series (15),cigarrillos,nacional,3.8
TE AMO Toro (25),cigarrillos,nacional,3
TE AMO Toro CM,otros,nacional,3.55
Tennesie Gold (16 g),tabaco-liar,nacional,1.9
Tennesie Gold (20 g),tabaco-liar,nacional,2.35
Tennesie Gold American Blend (23 g),tabaco-liar,nacional,2.75
Tennesie Red (16 g),tabaco-liar,nacional,1.9
Tennesie Red (20 g),tabaco-liar,nacional,2.35
Tennesie Red American Blend (23 g),tabaco-liar,nacional,2.75
Terea Amber (20),cigarrillos,nacional,5
Terea Amber (20) CM,cigarrillos,nacional,3.5
Terea Classic Gold (20),cigarrillos,nacional,5
Terea Classic Red (20),cigarrillos,nacional,5
Terea Cloud Fuse (20),cigarrillos,nacional,4.35
Terea Russet (20),cigarrillos,nacional,5
Terea Selection (20),cigarrillos,nacional,4.35
Terea Sienna (20),cigarrillos,nacional,5
Terea Sienna (20) CM,cigarrillos,nacional,3.5
Terea Soft Fuse (20),cigarrillos,nacional,5
Terea Teak (20),cigarrillos,nacional,5
Terea Turquoise (20),cigarrillos,nacional,5
Terea Turquoise (20) CM,cigarrillos,nacional,3.5
Terea Warm Fuse (20),cigarrillos,nacional,5
Terea Yellow (20),cigarrillos,nacional,5
THE CIRCUS Canon (25),cigarrillos,nacional,5.9
THE CIRCUS Culebras (5),otros,nacional,16.2
THE CIRCUS Harlequin (25),cigarrillos,nacional,5.8
THE CIRCUS Magician (25),cigarrillos,nacional,6.1
THE CIRCUS Petit (50),cigarrillos,nacional,3.7
THE CIRCUS The Circus 70 (20),cigarrillos,nacional,9.95
THE CIRCUS Twister (25),cigarrillos,nacional,6.1
THE CIRCUS Vulcano (20),cigarrillos,nacional,8.2
The Turner Dark (30 g),tabaco-liar,nacional,5.85
The Turner Original (30 g),tabaco-liar,nacional,5.85
The Turner Virginia (30 g),tabaco-liar,nacional,5
The Turner Virginia Green (30 g),tabaco-liar,nacional,5.85
The Turner Virginia White (30 g),tabaco-liar,nacional,5.85
THE WORLD TABACS The World Tabacs Boina M (25),cigarrillos,nacional,2.7
THE WORLD TABACS The World Tabacs Cañonazo 6x52 M(25),cigarrillos,nacional,2.05
THE WORLD TABACS The World Tabacs Julieta M (25),cigarrillos,nacional,2.35
THE WORLD TABACS The World Tabacs Majestuoso M (25),cigarrillos,nacional,2.6
THE WORLD TABACS The World Tabacs Majestuoso SF 6x58 M(25),cigarrillos,nacional,1.2
THE WORLD TABACS The World Tabacs Petit Robusto Cepo 50 M (25),cigarrillos,nacional,1.7
THE WORLD TABACS The World Tabacs Petit Robusto Cepo 54 M (25),cigarrillos,nacional,1.9
THE WORLD TABACS The World Tabacs Piramide M (25),cigarrillos,nacional,2.1
THE WORLD TABACS The World Tabacs Robusto M (25),cigarrillos,nacional,1.9
THE WORLD TABACS The World Tabacs Robusto SF 4 7/8x50 M(25),cigarrillos,nacional,0.85
THE WORLD TABACS The World Tabacs Sublime M (25),cigarrillos,nacional,2.5
THE WORLD TABACS The World Tabacs Sublime SF 6 3/8x54 M(25),cigarrillos,nacional,1.1
THE WORLD TABACS The World Tabacs Wide Robusto M (25),cigarrillos,nacional,2.35
THE WORLD TABACS The World Tabacs Wide Robusto SF 5 1/8x58 M(25),cigarrillos,nacional,0.9
Tilbury Nº 1 (25 g),tabaco-liar,nacional,2.5
Tilbury Nº 1 (90 g),tabaco-liar,nacional,8.6
Tipsy Aqua de Luna (200 g),tabaco-liar,nacional,16.5
Tipsy Aqua de Luna (50 g),tabaco-liar,nacional,4.3
Tipsy Berserk Red (200g),tabaco-liar,nacional,16.5
Tipsy Berserk Red (50 g),tabaco-liar,nacional,4.3
Tipsy Summer Love (200 g),tabaco-liar,nacional,16.5
Tipsy Summer Love (50 g),tabaco-liar,nacional,4.3
Tipsy Viva la Fiesta (200 g),tabaco-liar,nacional,16.5
Tipsy Viva la Fiesta (50 g),tabaco-liar,nacional,4.3
TIRANT LO BLANC Caliqueños (25),cigarrillos,nacional,0.7
TIRANT LO BLANC Caliqueños (40),cigarrillos,nacional,0.7
Titanium Hookah Tobacco Texas (100 g) CM,tabaco-liar,nacional,6.65
TLT Tripa Larga de Torcedor Doble Perla (25),cigarrillos,nacional,2.2
TLT Tripa Larga de Torcedor Doble Robusto (25),cigarrillos,nacional,3.1
TLT Tripa Larga de Torcedor Esteliano Expositor (el envase de 50),otros,nacional,165
TLT Tripa Larga de Torcedor Esteliano Gran Cañon (25),cigarrillos,nacional,3.4
TLT Tripa Larga de Torcedor Esteliano Minotauro (25),cigarrillos,nacional,4.3
TLT Tripa Larga de Torcedor Esteliano Robusto (25),cigarrillos,nacional,3.2
TLT TRIPA LARGA DE TORCEDOR Esteliano Robusto (5),otros,nacional,3.2
TLT Tripa Larga de Torcedor Expositor (el envase de 75),otros,nacional,217.5
TLT Tripa Larga de Torcedor Gran Cañon (25),cigarrillos,nacional,2.9
TLT TRIPA LARGA DE TORCEDOR Gran Cañon (5),otros,nacional,2.9
TLT Tripa Larga de Torcedor Minotauro (25),cigarrillos,nacional,3.85
TLT Tripa Larga de Torcedor Robusto (25),cigarrillos,nacional,2.7
TLT TRIPA LARGA DE TORCEDOR Robusto (5),otros,nacional,2.7
TLT TRIPA LARGA DE TORCEDOR Rojo Gran Cañon (5),otros,nacional,4.2
TLT TRIPA LARGA DE TORCEDOR Rojo Minotauro (25),cigarrillos,nacional,4.95
TLT TRIPA LARGA DE TORCEDOR Rojo Robusto (5),otros,nacional,4.1
Tobacco Farm Virginia (30 g),tabaco-liar,nacional,5.65
Torres Bauhaus (50 g),tabaco-liar,nacional,4.3
Torres Belle Epoque (50 g),tabaco-liar,nacional,4.3
TORRES DE QUART Caliqueño Nº 2 (10),cigarrillos,nacional,1
TORRES DE QUART Caliqueño Nº 2 (2),otros,nacional,1
TORRES DE QUART Caliqueño Nº 2 (20),cigarrillos,nacional,1
TORRES DE QUART Caliqueño Nº 2 (20) CM,cigarrillos,nacional,0.7
TORRES DE QUART Mini Originales (El envase de 5),otros,nacional,2.9
TORRES DE QUART Torres de Quart Camperos (10),cigarrillos,nacional,1
TORRES DE QUART Torres de Quart Camperos (120),otros,nacional,1
TORRES DE QUART Torres de Quart Campesinos (10),cigarrillos,nacional,0.75
Torres Guardian of Freedom 1968 (50 g),tabaco-liar,nacional,4.3
Torres Pop Art (50 g),tabaco-liar,nacional,4.3
Torres Surre (50 g),tabaco-liar,nacional,4.3
Torres Toro (50 g),tabaco-liar,nacional,4.3
Torres Urban Bull (50 g),tabaco-liar,nacional,4.3
Torres Vinci (50 g),tabaco-liar,nacional,4.3
TOSCANELLO Aroma Café (5) CM,otros,nacional,0.6
TOSCANELLO Bianco (5),otros,nacional,0.76
TOSCANELLO Bianco (El envase de 5),otros,nacional,4.9
TOSCANELLO Castano (El envase de 5),otros,nacional,4.9
TOSCANELLO Giallo (El envase de 5),otros,nacional,4.9
TOSCANELLO Nero (El envase de 5),otros,nacional,4.9
TOSCANELLO Rosso (El envase de 5),otros,nacional,4.9
TOSCANELLO Toscanello (5) CM,otros,nacional,0.65
TOSCANELLO Toscanello (El envase de 5),otros,nacional,4.9
TOSCANELLO Toscanello Rosso Oro (El envase de 5),otros,nacional,5.1
TOSCANELLO Velluto (el envase de 3),otros,nacional,2
TOSCANINO Toscanino (el envase de 10),otros,nacional,2.95
TOSCANINO Toscanino Giallo (el envase de 10),otros,nacional,2.95
TOSCANINO Toscanino Rosso (el envase de 10),otros,nacional,2.95
TOSCANO Antica Riserva (El envase de 2),otros,nacional,5.3
TOSCANO Antico (El envase de 30),otros,nacional,51
TOSCANO Classico (El envase de 2),otros,nacional,2.8
TOSCANO Classico (El envase de 5),otros,nacional,6.6
TOSCANO Extravecchio (El envase de 5),otros,nacional,7.1
TOSCANO Garibaldi (El envase de 5),otros,nacional,6.9
TOSCANO Toscano Master Aged Serie 1 (30),cigarrillos,nacional,4.5
TOSCANO Toscano Master Aged Serie 2 (30),cigarrillos,nacional,4.5
TOSCANO Toscano Master Aged Serie 3 (30),cigarrillos,nacional,4.5
TOSCANO Toscano Master Aged Serie 4 (30),cigarrillos,nacional,4.7
TOSCANO Toscano Robusto (8),otros,nacional,2.2
TOSCANO Toscano Robusto (El envase de 4),otros,nacional,8.9
TRABUCOS Coronas (50),cigarrillos,nacional,0.55
TRABUCOS Coronas (50) CM,cigarrillos,nacional,0.48
TRABUCOS Minis (10),cigarrillos,nacional,0.27
TRABUCOS Minis (10) CM,cigarrillos,nacional,0.23
TRABUCOS T-10 (10),cigarrillos,nacional,0.29
TRABUCOS T-10 (10) CM,cigarrillos,nacional,0.25
TRADICION TABACALERA JG Tradicion Tabacalera JG. Fantasticos (24),cigarrillos,nacional,19.45
TRADICION TABACALERA JG Tradicion Tabacalera JG. Lancero (24),cigarrillos,nacional,20.85
TRADICION TABACALERA JG Tradicion Tabacalera JG. Maravillas (24),cigarrillos,nacional,25.85
TRADICION TABACALERA JG Tradicion Tabacalera JG. Piramide (24),cigarrillos,nacional,17.95
TRADICION TABACALERA JG Tradicion Tabacalera JG. Robusto (24),cigarrillos,nacional,15.95
TRADICION TABACALERA JG Tradicion Tabacalera JG. Toro (24),cigarrillos,nacional,17.45
Trébol Tabaco de  Pipa (80 g),tabaco-pipa,nacional,7
Trifecta L'Emont Me (50 g),tabaco-liar,nacional,3.95
Trifecta Me Lone Melanje (50 g),tabaco-liar,nacional,3.95
Trifecta Moro Zest (50 g),tabaco-liar,nacional,3.95
Trifecta Pum King Something (50 g),tabaco-liar,nacional,3.95
Trifecta Ruby (50 g),tabaco-liar,nacional,3.95
Trifecta Serendipity (50 g),tabaco-liar,nacional,3.95
Trifecta Vertigo (50 g),tabaco-liar,nacional,3.95
TRINIDAD Coloniales (24),cigarrillos,nacional,49
TRINIDAD Coloniales (24) CM,cigarrillos,nacional,41.4
TRINIDAD Coloniales (5),otros,nacional,49
TRINIDAD Coloniales (5) CM,otros,nacional,41.4
TRINIDAD Esmeralda (12),cigarrillos,nacional,67
TRINIDAD Fundadores (24),cigarrillos,nacional,67
TRINIDAD Fundadores (24) CM,cigarrillos,nacional,56.6
TRINIDAD La Trova (12),cigarrillos,nacional,83
TRINIDAD Media Luna (12),cigarrillos,nacional,45
TRINIDAD Reyes (12),cigarrillos,nacional,34
TRINIDAD Reyes (12) CM,cigarrillos,nacional,28.75
TRINIDAD Reyes (24),cigarrillos,nacional,34
TRINIDAD Reyes (24) CM,cigarrillos,nacional,28.75
TRINIDAD Short (10),cigarrillos,nacional,1.55
TRINIDAD Short (10) CM,cigarrillos,nacional,1.3
TRINIDAD Topes (12),cigarrillos,nacional,64
TRINIDAD Trinidad 50 Aniversario (El envase de 50),otros,nacional,315000
TRINIDAD Trinidad Cabildos E. L. 2024 (12),cigarrillos,nacional,110
TRINIDAD Trinidad Colección Habanos 24 Casilda (24),cigarrillos,nacional,325
TRINIDAD Trinidad Robusto Extra (3),otros,nacional,120
TRINIDAD Trinidad Robustos Extra (12),cigarrillos,nacional,75
TRINIDAD Trinidad Robustos Extra 2020 TR (El envase de 14),otros,nacional,2800
TRINIDAD Trinidad Short (40),cigarrillos,nacional,1.55
TRINIDAD Trinidad Short 66 Year of the Dragon Edición Limitada 2024 (El envase de 66),otros,nacional,130
TRINIDAD Trinidad Vigia Estuche H (el envase de 5),otros,nacional,280
TRINIDAD Trinidad Wide Short (6),otros,nacional,3.1
TRINIDAD Vigia (12),cigarrillos,nacional,53
TRINIDAD Vigia (12) CM,cigarrillos,nacional,44.8
TRINIDAD Vigia T (3),otros,nacional,55
TRINIDAD Vigia T (3) CM,otros,nacional,46.5
Turner Dark (40 g),tabaco-liar,nacional,7.95
Turner Halfware Shag (40 g) CM,tabaco-liar,nacional,4.25
Turner Original (40 g),tabaco-liar,nacional,7.95
Turner Zware Shag (40 g) CM,tabaco-liar,nacional,4.25
UMNUM Bond 4 1/2x44 (5),otros,nacional,3.1
UMNUM Cañonazo 5 1/4x52 (5),otros,nacional,3.7
UMNUM Honduras Champion 4x60 (16),cigarrillos,nacional,3.9
UMNUM Honduras Half Corona 4x46 (25),cigarrillos,nacional,2.9
UMNUM Honduras Robusto 5x50 (25),cigarrillos,nacional,3.1
UMNUM Jumbo 4 3/4x60 (5),otros,nacional,4.1
UMNUM Nicaragua Bond 4 1/2x44 (25),cigarrillos,nacional,3.1
UMNUM Umnum Chaman 5 x 56 (20),cigarrillos,nacional,4.4
UMNUM Umnum Freshpack Bond 4 1/2 X 44 (El envase de 4),otros,nacional,11.9
UMNUM Umnum Freshpack Cañonazo 5 1/4 X 52 (El envase de 4),otros,nacional,14.5
UMNUM Umnum Freshpack Jumbo 4 3/4 X 60 (El envase de 3),otros,nacional,11.9
UMNUM Umnum Hurakan 5 1/2 x 54 (20),cigarrillos,nacional,4.3
UMNUM Umnum Jumbo 4 3/4x60 (16),cigarrillos,nacional,4.1
UMNUM Umnun Cañonazo 5 1/4x52 (25),cigarrillos,nacional,3.7
UNDERCROWN Flying Pig (12),cigarrillos,nacional,16
UNDERCROWN Undercrown 10 Corona Doble (20),cigarrillos,nacional,16.5
UNDERCROWN Undercrown 10 Robusto (20),cigarrillos,nacional,15.15
UNDERCROWN Undercrown 10 Toro (20),cigarrillos,nacional,16.15
VALENTINO SIESTO CIGARS Valentino Siesto Cigars - Box Pressed Maduro 52x5 1/2 (20),puros,nacional,15.5
VALENTINO SIESTO CIGARS Valentino Siesto Cigars - Box Pressed Sun Grown 52x5 1/2 (20),puros,nacional,14.9
VALENTINO SIESTO CIGARS Valentino Siesto Cigars - Corona Gorda Sun Grown 60x6 (20),puros,nacional,15.9
VALENTINO SIESTO CIGARS Valentino Siesto Cigars - Lancero Sun Grown 38x7 (20),puros,nacional,14.9
VALENTINO SIESTO CIGARS Valentino Siesto Cigars - Pico Pato Pequeño Maduro 43x5 (20),puros,nacional,9.9
VALENTINO SIESTO CIGARS Valentino Siesto Cigars - Pico Pato Sun Grown 54x6 (20),puros,nacional,16.9
VALENTINO SIESTO CIGARS Valentino Siesto Cigars - Preferido Sun Grown 54x5 1/2 (20),puros,nacional,16.9
VALENTINO SIESTO CIGARS Valentino Siesto Cigars - Robusto 1971 52x5 (20),puros,nacional,12.5
VALENTINO SIESTO CIGARS Valentino Siesto Cigars - Robusto Real #5 Sun Grown 50x5 1/2 (24),puros,nacional,19.9
VALENTINO SIESTO CIGARS Valentino Siesto Cigars - Robusto Sun Grown 5X52 (20),puros,nacional,12.5
VALENTINO SIESTO CIGARS Valentino Siesto Cigars - Semi Lancero Sun Grown 38x4 1/2 (20),puros,nacional,8.8
VALENTINO SIESTO CIGARS Valentino Siesto Cigars - Toro Anniversary Sun Grown 52x6 (24),puros,nacional,20.5
VALENTINO SIESTO CIGARS Valentino Siesto Cigars - Toro Maduro 52x6 (20),puros,nacional,13.9
VALENTINO SIESTO CIGARS Valentino Siesto Pico Pato 1971 6 X 54 C (20),puros,nacional,16.9
Van Nelle Zware (50 g),tabaco-liar,nacional,13.05
Van Nelle Zware (50 g) CM,tabaco-liar,nacional,5.75
VASCO DA GAMA Capa de Oro (25),cigarrillos,nacional,2
VASCO DA GAMA Capa de Oro (5),otros,nacional,1
VASCO DA GAMA Nº 2 Claro (25),cigarrillos,nacional,2
VASCO DA GAMA Nº 2 Claro (25) CM,cigarrillos,nacional,1.1
VASCO DA GAMA Tubos Especiales (25),cigarrillos,nacional,2.2
VASCO DA GAMA Vasco Da Gama Nº2 Claro (5),otros,nacional,1
VASCO DA GAMA Vasco Da Gama Nº2 Maduro (5),otros,nacional,1
Vasconha (30 g),tabaco-liar,nacional,6.05
Vasconha (95 g),tabaco-liar,nacional,19.1
VEDADO Boss (16),cigarrillos,nacional,9.5
VEDADO Churchill (20),cigarrillos,nacional,3.85
VEDADO Corona (20),cigarrillos,nacional,3.2
VEDADO Doble Toro (20),cigarrillos,nacional,4.5
VEDADO Duke (16),cigarrillos,nacional,7.9
VEDADO Flat Black Colosal (8),otros,nacional,11
VEDADO Flat Black Gordo (10),cigarrillos,nacional,8.5
VEDADO Flat Black Malecon (10),cigarrillos,nacional,9.5
VEDADO Gordito (20),cigarrillos,nacional,4.25
VEDADO HVA Boss (16),cigarrillos,nacional,9.5
VEDADO HVA Duke (16),cigarrillos,nacional,7.9
VEDADO HVA Master (16),cigarrillos,nacional,8.5
VEDADO La Bestia (20),cigarrillos,nacional,4.9
VEDADO Master (16),cigarrillos,nacional,8.5
VEDADO Mini Robusto (20),cigarrillos,nacional,3.4
VEDADO Perla (20),cigarrillos,nacional,3
VEDADO Robusto (20),cigarrillos,nacional,3.6
VEDADO SX Coffee (El envase de 10),otros,nacional,1.75
VEDADO SX Original (El envase de 10),otros,nacional,1.75
VEDADO SX Vanilla (El envase de 10),otros,nacional,1.75
VEDADO Toro (20),cigarrillos,nacional,3.85
VEGA TORO Churchill (El envase de 10),otros,nacional,27
VEGA TORO Corona (El envase de 10),otros,nacional,20
VEGA TORO Delicias Nº 6 (36),cigarrillos,nacional,0.6
VEGA TORO Delicias Nº 6 (6),otros,nacional,0.6
VEGA TORO Doble Toro (El envase de 10),otros,nacional,29.5
VEGA TORO Festivo (25),cigarrillos,nacional,1
VEGA TORO Gordito (El envase de 10),otros,nacional,29
VEGA TORO Gran Reales (1),otros,nacional,0.9
VEGA TORO Infinitos (El envase de 10),otros,nacional,3
VEGA TORO La Bestia (El envase de 10),otros,nacional,31
VEGA TORO Lancero (El envase de 10),otros,nacional,28
VEGA TORO Mini Robusto (El envase de 10),otros,nacional,23
VEGA TORO Panetela (25),cigarrillos,nacional,1.2
VEGA TORO Perla (25),cigarrillos,nacional,0.5
VEGA TORO Perla (El envase de 10),otros,nacional,18
VEGA TORO Reales (25),cigarrillos,nacional,0.95
VEGA TORO Robusto (El envase de 10),otros,nacional,25
VEGA TORO Toritos (El envase de 10),otros,nacional,3
VEGA TORO Toro (20),cigarrillos,nacional,1.6
VEGA TORO Toro (El envase de 10),otros,nacional,27
VEGA TORO Torpedo (25),cigarrillos,nacional,1.3
VEGA TORO Vegas (25),cigarrillos,nacional,1.5
VEGAFINA 1998 VF 50 (10),cigarrillos,nacional,6
VEGAFINA 1998 VF 50 (10) CM,cigarrillos,nacional,5.1
VEGAFINA 1998 VF 52 (10),cigarrillos,nacional,6.6
VEGAFINA 1998 VF 52 (10) CM,cigarrillos,nacional,5.6
VEGAFINA 1998 VF 54 (10),cigarrillos,nacional,7.2
VEGAFINA 1998 VF 54 (10) CM,cigarrillos,nacional,6.1
VEGAFINA Classic Perla (4),otros,nacional,2.95
VEGAFINA Classic Perla (4) CM,otros,nacional,2.5
VEGAFINA Classic Perla Ecobag (el envase de 10),otros,nacional,26
VEGAFINA Classic Perla Ecobag (el envase de 10) CM,otros,nacional,21.9
VEGAFINA Corona Tubo Humidor (El envase de 40),otros,nacional,202
VEGAFINA Corona Tubo Humidor (El envase de 40) CM,otros,nacional,170.25
VEGAFINA Coronas (25),cigarrillos,nacional,4.55
VEGAFINA Coronas (25) CM,cigarrillos,nacional,3.85
VEGAFINA Coronas (4),otros,nacional,4.55
VEGAFINA Coronas (4) CM,otros,nacional,3.85
VEGAFINA Coronas Tubo (10),cigarrillos,nacional,5.05
VEGAFINA Coronas Tubo (10) CM,cigarrillos,nacional,4.25
VEGAFINA Coronas Tubo (25),cigarrillos,nacional,5.05
VEGAFINA Coronas Tubo (25) CM,cigarrillos,nacional,4.25
VEGAFINA Coronitas (25),cigarrillos,nacional,4.25
VEGAFINA Coronitas (25) CM,cigarrillos,nacional,3.6
